gvkey,datadate,tic,gsector,adj_close_q,revenue,net_income,total_assets,total_liabilities,equity,roe,net_income_ratio,pe,pb,debt_to_equity,eps,dps
MSFT,2020-08-07,MSFT,Technology,202.39830017089844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-10,MSFT,Technology,198.36898803710938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-11,MSFT,Technology,193.73007202148438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-12,MSFT,Technology,199.26437377929688,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-13,MSFT,Technology,198.79763793945312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-14,MSFT,Technology,198.9881134033203,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-17,MSFT,Technology,200.30262756347656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-18,MSFT,Technology,201.45523071289062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-19,MSFT,Technology,200.2330780029297,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-20,MSFT,Technology,204.8927459716797,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-21,MSFT,Technology,203.40318298339844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-24,MSFT,Technology,204.0429229736328,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-25,MSFT,Technology,206.69741821289062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-26,MSFT,Technology,211.16615295410156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-27,MSFT,Technology,216.3509979248047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-28,MSFT,Technology,218.5758056640625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-08-31,MSFT,Technology,215.34837341308594,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-01,MSFT,Technology,217.00985717773438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-02,MSFT,Technology,221.1920623779297,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-03,MSFT,Technology,207.48995971679688,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-04,MSFT,Technology,204.5775909423828,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-08,MSFT,Technology,193.51087951660156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-09,MSFT,Technology,201.7512664794922,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-10,MSFT,Technology,196.09852600097656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-11,MSFT,Technology,194.81900024414062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-14,MSFT,Technology,196.13670349121094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-15,MSFT,Technology,199.35458374023438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-16,MSFT,Technology,195.79296875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-17,MSFT,Technology,193.7495880126953,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-18,MSFT,Technology,191.34335327148438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-21,MSFT,Technology,193.3962860107422,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-22,MSFT,Technology,198.05596923828125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-23,MSFT,Technology,191.5343017578125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-24,MSFT,Technology,194.01698303222656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-25,MSFT,Technology,198.43789672851562,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-28,MSFT,Technology,199.9847869873047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-29,MSFT,Technology,197.9031524658203,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-09-30,MSFT,Technology,200.83460998535156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-01,MSFT,Technology,202.86843872070312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-02,MSFT,Technology,196.8815460205078,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-05,MSFT,Technology,200.88232421875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-06,MSFT,Technology,196.61412048339844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-07,MSFT,Technology,200.35716247558594,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-08,MSFT,Technology,201.07333374023438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-09,MSFT,Technology,206.0672149658203,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-12,MSFT,Technology,211.40484619140625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-13,MSFT,Technology,212.79891967773438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-14,MSFT,Technology,210.88922119140625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-15,MSFT,Technology,209.74342346191406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-16,MSFT,Technology,209.74342346191406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-19,MSFT,Technology,204.54901123046875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-20,MSFT,Technology,204.9595947265625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-21,MSFT,Technology,205.102783203125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-22,MSFT,Technology,205.18875122070312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-23,MSFT,Technology,206.46823120117188,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-26,MSFT,Technology,200.59588623046875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-27,MSFT,Technology,203.6227569580078,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-28,MSFT,Technology,193.5299530029297,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-29,MSFT,Technology,195.47789001464844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-10-30,MSFT,Technology,193.32943725585938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-02,MSFT,Technology,193.19577026367188,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-03,MSFT,Technology,197.11065673828125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-04,MSFT,Technology,206.6209716796875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-05,MSFT,Technology,213.2095184326172,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-06,MSFT,Technology,213.62010192871094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-09,MSFT,Technology,208.5307159423828,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-10,MSFT,Technology,201.48390197753906,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-11,MSFT,Technology,206.77377319335938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-12,MSFT,Technology,205.71389770507812,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-13,MSFT,Technology,206.73562622070312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-16,MSFT,Technology,207.42306518554688,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-17,MSFT,Technology,204.77813720703125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-18,MSFT,Technology,202.0784149169922,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-19,MSFT,Technology,203.36126708984375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-20,MSFT,Technology,201.4178466796875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-23,MSFT,Technology,201.14981079101562,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-24,MSFT,Technology,204.7398681640625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-25,MSFT,Technology,204.74948120117188,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-27,MSFT,Technology,206.0514373779297,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-11-30,MSFT,Technology,204.94091796875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-01,MSFT,Technology,206.9896697998047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-02,MSFT,Technology,206.1854705810547,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-03,MSFT,Technology,205.1036834716797,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-04,MSFT,Technology,205.21853637695312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-07,MSFT,Technology,205.15151977539062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-08,MSFT,Technology,206.7981719970703,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-09,MSFT,Technology,202.76771545410156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-10,MSFT,Technology,201.5423126220703,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-11,MSFT,Technology,204.1654510498047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-14,MSFT,Technology,205.06536865234375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-15,MSFT,Technology,204.9983673095703,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-16,MSFT,Technology,209.92874145507812,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-17,MSFT,Technology,210.062744140625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-18,MSFT,Technology,209.2681427001953,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-21,MSFT,Technology,213.0975799560547,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-22,MSFT,Technology,214.38995361328125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-23,MSFT,Technology,211.5945281982422,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-24,MSFT,Technology,213.25074768066406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-28,MSFT,Technology,215.3665313720703,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-29,MSFT,Technology,214.59104919433594,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-30,MSFT,Technology,212.22633361816406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2020-12-31,MSFT,Technology,212.93479919433594,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-04,MSFT,Technology,208.40655517578125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-05,MSFT,Technology,208.60755920410156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-06,MSFT,Technology,203.1985321044922,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-07,MSFT,Technology,208.98095703125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-08,MSFT,Technology,210.25421142578125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-11,MSFT,Technology,208.21505737304688,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-12,MSFT,Technology,205.7642364501953,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-13,MSFT,Technology,207.11410522460938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-14,MSFT,Technology,203.93569946289062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-15,MSFT,Technology,203.5814666748047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-19,MSFT,Technology,207.2098388671875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-20,MSFT,Technology,214.77296447753906,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-21,MSFT,Technology,215.37608337402344,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-22,MSFT,Technology,216.31423950195312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-25,MSFT,Technology,219.74163818359375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-26,MSFT,Technology,222.42221069335938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-27,MSFT,Technology,222.96786499023438,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-28,MSFT,Technology,228.74073791503906,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-01-29,MSFT,Technology,222.06797790527344,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-01,MSFT,Technology,229.43003845214844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-02,MSFT,Technology,229.29600524902344,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-03,MSFT,Technology,232.63719177246094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-04,MSFT,Technology,231.6893768310547,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-05,MSFT,Technology,231.8712615966797,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-08,MSFT,Technology,232.12979125976562,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-09,MSFT,Technology,233.37435913085938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-10,MSFT,Technology,232.46482849121094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-11,MSFT,Technology,234.06365966796875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-12,MSFT,Technology,234.5423126220703,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-16,MSFT,Technology,233.30731201171875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-17,MSFT,Technology,234.32447814941406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-18,MSFT,Technology,233.93104553222656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-19,MSFT,Technology,231.22508239746094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-22,MSFT,Technology,225.02635192871094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-23,MSFT,Technology,223.83644104003906,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-24,MSFT,Technology,225.06472778320312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-25,MSFT,Technology,219.72955322265625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-02-26,MSFT,Technology,222.98248291015625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-01,MSFT,Technology,227.35809326171875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-02,MSFT,Technology,224.4122314453125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-03,MSFT,Technology,218.35736083984375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-04,MSFT,Technology,217.5609130859375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-05,MSFT,Technology,222.2340087890625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-08,MSFT,Technology,218.19424438476562,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-09,MSFT,Technology,224.32583618164062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-10,MSFT,Technology,223.02085876464844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-11,MSFT,Technology,227.54037475585938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-12,MSFT,Technology,226.21617126464844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-15,MSFT,Technology,225.31419372558594,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-16,MSFT,Technology,228.0968780517578,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-17,MSFT,Technology,227.45401000976562,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-18,MSFT,Technology,221.38958740234375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-19,MSFT,Technology,221.0345458984375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-22,MSFT,Technology,226.44644165039062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-23,MSFT,Technology,227.97213745117188,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-24,MSFT,Technology,225.93792724609375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-25,MSFT,Technology,222.944091796875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-26,MSFT,Technology,226.9166717529297,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-29,MSFT,Technology,225.72682189941406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-30,MSFT,Technology,222.47390747070312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-03-31,MSFT,Technology,226.2353515625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-01,MSFT,Technology,232.54930114746094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-05,MSFT,Technology,238.99749755859375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-06,MSFT,Technology,237.83641052246094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-07,MSFT,Technology,239.79393005371094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-08,MSFT,Technology,243.00851440429688,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-09,MSFT,Technology,245.50331115722656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-12,MSFT,Technology,245.56092834472656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-13,MSFT,Technology,248.0365447998047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-14,MSFT,Technology,245.25381469726562,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-15,MSFT,Technology,249.0057373046875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-16,MSFT,Technology,250.19557189941406,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-19,MSFT,Technology,248.2764892578125,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-20,MSFT,Technology,247.8158721923828,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-21,MSFT,Technology,250.0420379638672,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-22,MSFT,Technology,246.7699432373047,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-23,MSFT,Technology,250.58892822265625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-26,MSFT,Technology,250.9728240966797,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-27,MSFT,Technology,251.3758087158203,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-28,MSFT,Technology,244.2655029296875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-29,MSFT,Technology,242.29840087890625,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-04-30,MSFT,Technology,241.98171997070312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-03,MSFT,Technology,241.67466735839844,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-04,MSFT,Technology,237.7692413330078,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-05,MSFT,Technology,236.50262451171875,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-06,MSFT,Technology,239.63084411621094,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-07,MSFT,Technology,242.25042724609375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-10,MSFT,Technology,237.18392944335938,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-11,MSFT,Technology,236.27235412597656,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-12,MSFT,Technology,229.33474731445312,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-13,MSFT,Technology,233.20176696777344,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-14,MSFT,Technology,238.1147003173828,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-17,MSFT,Technology,235.26478576660156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-18,MSFT,Technology,233.2497100830078,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-19,MSFT,Technology,233.82681274414062,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-20,MSFT,Technology,237.058349609375,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
MSFT,2021-05-21,MSFT,Technology,235.79847717285156,41.1,,,,52.615,0.34390998,,24.752815,7.5178175,31.539,15.98,3.64
